"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order","lake"
10161,22720731,835,12.224430433304,0.393349952767527,594000,0.005,10,0.1,"22720451",2,0
8007,22720587,336,12.3503963036599,0.396182861556391,473400,0.005,10,0.1,"22720619,22720591",4,0
10160,22720719,82,12.2252531141702,0.393368482771893,13500,0.005,10,0.1,"22720731",2,0
9920,22721617,230,10.0669289445236,0.34335783447446,10800,0.005,10,0.1,"22721619,22721629",3,0
7814,22724005,817,9.95199519734623,0.340609039334916,1105200,0.005,10,0.1,"22721859",3,0
8065,22723585,2918,17.3781698180442,0.503178278236781,3315600,0.005,10,0.1,"22722079,22722077",4,0
10182,22724183,355,11.2432448843052,0.3709737908247,350100,0.005,10,0.1,"22722313",3,0
8180,22722633,748,10.3644118359403,0.350429228159609,1187100,0.005,10,0.1,"22722647,22722635",3,0
8186,22722661,1203,10.182408612356,0.346110220193104,783900,0.005,10,0.1,"22722689,22722659",3,0
8314,22723869,1161,24.9913018097668,0.648890288639363,1600200,0.005,10,0.1,"22723133",4,0
10022,22722115,148,17.4381569541426,0.504393482893009,43200,0.005,10,0.1,"22723585,22723579",4,0
7722,22724719,2486,25.7547848643353,0.662704023735568,4167000,0.005,10,0.1,"22723631,22722351",4,0
8152,22722587,830,15.3135647577778,0.460545420893436,444600,0.005,10,0.1,"22723719,22723701",4,0
8313,22723159,196,24.9922824752226,0.648908112375998,54000,0.005,10,0.1,"22723869",4,0
7813,22721899,756,10.0326396286748,0.342538749462276,1040400,0.005,10,0.1,"22724005",3,0
10180,22724179,561,11.4631964387153,0.376039159493199,878400,0.005,10,0.1,"22724181,22724183",3,0
7721,22723637,89,26.8038426244389,0.681486097485607,11700,0.005,10,0.1,"22724719,22724143",4,0
8044,22720633,150,12.0480963911057,0.389369529522083,50400,0.005,10,0.1,"22725023",3,0
8096,22725435,600,16.4893741986917,0.485022605815538,657900,0.005,10,0.1,"22725433,22725453",4,0
8098,22724107,93,16.4905713869665,0.485047255625306,32400,0.005,10,0.1,"22725435",4,0
1216,6270082,1546,28.5505180436717,0.712276890299175,3613500,0.005,10,0.1,"6267202",4,0
1482,6269440,2101,41.4180147040681,0.924169333954507,5382000,0.005,10,0.1,"6268410",4,0
1481,6269248,2903,41.5203206459073,0.925766685124523,3781800,0.005,10,0.1,"6269440",4,0
2734,6270150,289,16.2000612725899,0.479049861543461,2736900,0.005,10,0.1,"6270568",3,0
5583,6276723,1550,11.6797473489809,0.380997804327757,2093400,0.005,10,0.1,"6276729,6276735",3,0
5168,6279113,1560,34.1167250039381,0.806856298218336,1185300,0.005,10,0.1,"6278249,6278315",5,0
5267,6278833,938,20.6383217071481,0.567533005536029,1687500,0.005,10,0.1,"6278815,6278825",4,0
5266,6278831,578,20.7238985002838,0.569179275572428,801900,0.005,10,0.1,"6278833,6278823",4,0
5436,6278897,231,13.4482183147363,0.420517800770417,48600,0.005,10,0.1,"6278905,6278899",3,0
5167,6278261,3793,34.2300783904993,0.808731919763674,3160800,0.005,10,0.1,"6279113,6278331",5,0
5410,6279849,1151,15.9313152301387,0.473472980887562,663300,0.005,10,0.1,"6279889,6279891",4,0
5372,6279957,2209,12.0647005816563,0.389745081058415,4011300,0.005,10,0.1,"6279969,6279985",3,0
5395,6280017,201,11.8712090537336,0.385359017552946,45000,0.005,10,0.1,"6280033,6280019",3,0
5306,6280559,296,14.2292684587081,0.437468573671144,144900,0.005,10,0.1,"6280571,6280561",3,0
6902,6281057,493,13.3438124799453,0.418229834559429,950400,0.005,10,0.1,"6281059,6281061",4,0
7004,6290097,2385,24.1309794864518,0.633171741887416,3911400,0.005,10,0.1,"6289701,6289751",4,0
7110,6289867,1582,12.6736994787207,0.403414442664068,2012400,0.005,10,0.1,"6289875,6289887",3,0
7096,6289939,201,10.5111558053627,0.353894970460352,44100,0.005,10,0.1,"6289949,6289957",3,0
7003,6289655,1639,24.450103110035,0.639021610525719,2146500,0.005,10,0.1,"6290097,6289653",4,0
7083,6290007,249,8.43610781990641,0.30340207327284,124200,0.005,10,0.1,"6291589",2,0
11386,9976723,1790,23.7666766309807,0.626465240363748,2768400,0.005,10,0.1,"9976711,9977179",4,0
11385,9976727,590,23.8181062248415,0.627413874607689,789300,0.005,10,0.1,"9976723,9977191",4,0
11384,9976733,638,23.9224612646139,0.629336848497254,699300,0.005,10,0.1,"9976727,9977189",4,0
11383,9976737,2066,24.0491515489585,0.631668020451263,4079700,0.005,10,0.1,"9976733,9977199",4,0
11382,9976755,1131,24.1487901807036,0.633498839514113,1603800,0.005,10,0.1,"9976737,9977203",4,0
11381,9976775,466,24.2093521862438,0.634610534143842,1500300,0.005,10,0.1,"9976755,9977205",4,0
11380,9976779,381,24.2580858750699,0.635504498890802,159300,0.005,10,0.1,"9976775,9977207",4,0
11379,9976793,1030,24.3302342832044,0.636826991787179,1147500,0.005,10,0.1,"9976779,9977211",4,0
11378,9976805,592,24.3760338677823,0.637665895670563,464400,0.005,10,0.1,"9976793,9976807",4,0
12337,9977399,231,6.48371778474252,0.252345713060065,45900,0.005,10,0.1,"9977151",3,0
11368,9976817,1944,25.7611927805232,0.662819438225635,3546000,0.005,10,0.1,"9977213,9976805",4,0
12340,9977409,109,8.62380348421849,0.308111745953103,23400,0.005,10,0.1,"9977399,9977405",3,0
12339,9977411,544,8.8155898362246,0.312892405300559,501300,0.005,10,0.1,"9977407,9977409",3,0
11365,9977157,1517,9.16053381790913,0.3214131244647,3507300,0.005,10,0.1,"9977411",3,0
10365,11729124,1153,10.5014202456387,0.35366549130663,1815300,0.005,10,0.1,"11728546,11729126",3,0
10310,11729932,2598,10.3720546686991,0.350610095449664,4919400,0.005,10,0.1,"11728632",3,0
10364,11728532,811,10.8052396158236,0.360797185052938,1114200,0.005,10,0.1,"11729124,11729122",3,0
10309,11729938,2115,11.2718228363747,0.371633595318932,4193100,0.005,10,0.1,"11729932,11729950",3,0
10308,11729934,442,11.7507690662918,0.382618057827573,183600,0.005,10,0.1,"11729938,11729976",3,0
3222,11737091,2712,23.5889029917345,0.623181396409714,1638900,0.005,10,0.1,"11737025",4,0
3223,11737811,383,23.5939472577968,0.623274676472955,188100,0.005,10,0.1,"11737091",4,0
3296,11738673,430,16.9967437400525,0.495421748329316,198000,0.005,10,0.1,"11738681,11738675",3,0
1038,11749987,388,54.3715532493061,1.11809647127564,1914300,0.005,10,0.1,"11749087",6,0
1040,11749995,731,54.3876830343102,1.1183286459431,1463400,0.005,10,0.1,"11749987",6,0
1022,11749993,77,54.3877668081544,1.11832985174308,7200,0.005,10,0.1,"11749995",6,0
7862,22719521,84,18.9658759818533,0.534933866030282,9900,0.005,10,0.1,"22719519,22719549",4,0
7861,22719523,181,18.9710785593149,0.535036579148546,29700,0.005,10,0.1,"22719521,22719515",4,0
7860,22719553,2078,19.11924163,0.537958188244717,2998800,0.005,10,0.1,"22719523,22719525",4,0
7859,22719557,220,19.2211653237796,0.539964065879529,51300,0.005,10,0.1,"22719553,22719601",4,0
9979,22720173,2081,19.453590003982,0.544526336963171,4777200,0.005,10,0.1,"22719557,22719599",4,0
10124,22720105,833,14.3694658028443,0.440481319674075,917100,0.005,10,0.1,"22720101,22720103",4,0
7926,22719597,374,14.377623050333,0.440656341244948,179100,0.005,10,0.1,"22720105",4,0
8006,22720585,841,13.0825279151325,0.412480315673945,564300,0.005,10,0.1,"22720587,22720601",4,0
8042,22720623,219,12.1251479604298,0.391110965009506,67500,0.005,10,0.1,"22720633,22720625",3,0
8018,22720325,315,12.253342915083,0.394000951190367,464400,0.005,10,0.1,"22720719",2,0
9919,22721621,911,13.6033282344779,0.423907092635494,235800,0.005,10,0.1,"22721617,22721615",3,0
9929,22723957,94,13.6044638922805,0.423931864893614,20700,0.005,10,0.1,"22721621",3,0
7812,22721921,639,10.9241361728692,0.36357166791383,1602000,0.005,10,0.1,"22721899,22721901",3,0
7811,22721947,770,11.4478975100811,0.375687782452264,817200,0.005,10,0.1,"22721921,22721923",3,0
7810,22721953,142,11.6585174253541,0.380512902318053,917100,0.005,10,0.1,"22721947,22721949",3,0
7809,22724035,802,11.7389442966963,0.382348497809407,1294200,0.005,10,0.1,"22721953",3,0
9910,22722121,124,17.4388621751985,0.504407761622318,23400,0.005,10,0.1,"22722115",4,0
9911,22724057,82,17.4392651409774,0.504415920460433,9900,0.005,10,0.1,"22722121",4,0
8151,22722585,892,16.1284610720008,0.477566781063674,2341800,0.005,10,0.1,"22722587,22723727",4,0
8179,22722627,137,10.6240293434103,0.35655090412729,44100,0.005,10,0.1,"22722633,22722629",3,0
8187,22724301,74,10.1828321738661,0.346120298224824,3600,0.005,10,0.1,"22722661",3,0
8311,22723871,1299,25.0053937706633,0.6491463919183,507600,0.005,10,0.1,"22723159",4,0
7720,22722389,253,26.8076816990733,0.681554421788033,210600,0.005,10,0.1,"22723637",4,0
8312,22724521,93,25.0059449722742,0.649156408419139,32400,0.005,10,0.1,"22723871",4,0
7807,22721999,547,11.8679529214847,0.38528502491366,2106900,0.005,10,0.1,"22724035",3,0
8097,22722217,267,16.4948149967629,0.485134626175133,116100,0.005,10,0.1,"22724107",4,0
8114,22722305,1152,11.5512016839612,0.378057689368178,1407600,0.005,10,0.1,"22724179",3,0
10017,22719793,146,19.51228632,0.545675897037268,118800,0.005,10,0.1,"22730699,22720173",4,0
2577,6269452,1618,41.5908090733655,0.92686656735117,2843100,0.005,10,0.1,"6269248",4,0
2579,6269456,342,41.662071069187,0.92797795181052,133200,0.005,10,0.1,"6269452,6269454",4,0
2581,6269460,588,41.7222036241244,0.92891532067176,324900,0.005,10,0.1,"6269456,6269462",4,0
2583,6269464,258,60.7491074403827,1.20836180701853,97200,0.005,10,0.1,"6269458,6269460",5,0
1392,6268490,141,60.7514623190792,1.20839459548796,189000,0.005,10,0.1,"6269464",5,0
2733,6270148,55,16.2000612725899,0.479049861543461,0,0.005,10,0.1,"6270150",3,0
5584,6276853,45,11.6797473489809,0.380997804327757,0,0.005,10,0.1,"6276723",3,0
5265,6278841,792,20.913135315656,0.572812467801552,448200,0.005,10,0.1,"6278831,6278817",4,0
5264,6278847,289,20.9518102154105,0.573553778314779,95400,0.005,10,0.1,"6278841,6278839",4,0
5263,6278869,2428,21.064531417392,0.575712051630706,1514700,0.005,10,0.1,"6278847,6278845",4,0
5262,6278871,237,21.1237896773418,0.576845279836123,49500,0.005,10,0.1,"6278869,6278867",4,0
5435,6278893,1866,13.9571202728624,0.431594730567302,3698100,0.005,10,0.1,"6278897,6278925",3,0
5141,6278253,83,37.1161351814516,0.855880205809201,4500,0.005,10,0.1,"6279097,6278261",5,0
5394,6280013,1440,13.1431641312811,0.413817650806239,2604600,0.005,10,0.1,"6280017,6280025",3,0
5305,6280557,687,15.2866499851476,0.459978660500656,1238400,0.005,10,0.1,"6280559,6280615",3,0
5363,6280799,1763,13.4467758924233,0.42048622768001,1576800,0.005,10,0.1,"6281057",4,0
7002,6289639,2271,24.5183266184748,0.640269239203153,1556100,0.005,10,0.1,"6289655,6289679",4,0
7109,6289845,1702,12.8657992690432,0.407685062125531,1499400,0.005,10,0.1,"6289867,6289843",3,0
7095,6289933,5008,11.4574401530057,0.375906968934366,10024200,0.005,10,0.1,"6289939,6289943",3,0
7081,6289999,1088,9.14016006198664,0.320912563516411,1373400,0.005,10,0.1,"6290007,6290009",2,0
11364,9976597,435,9.65769101290353,0.333526521116835,195300,0.005,10,0.1,"9977157,9976575",3,0
10363,11729112,4714,11.6895547527367,0.381221721001808,9723600,0.005,10,0.1,"11728532,11729120",3,0
10362,11728534,2123,12.5455357387064,0.400554400568342,1389600,0.005,10,0.1,"11729112,11728566",3,0
10307,11729936,1078,12.0013006682303,0.388310273096473,909000,0.005,10,0.1,"11729934,11729980",3,0
10306,11729942,3467,12.6804283887632,0.40356436150612,6985800,0.005,10,0.1,"11729936,11729930",3,0
10305,11729944,651,12.9453418123129,0.409447783526532,603000,0.005,10,0.1,"11729942,11729966",3,0
10304,11729948,752,13.1037797247953,0.412949236751344,790200,0.005,10,0.1,"11729944,11729940",3,0
10303,11729952,584,13.547948098784,0.422698324074906,655200,0.005,10,0.1,"11729948,11729988",3,0
10302,11729962,1826,13.8094312338184,0.428392750843986,3109500,0.005,10,0.1,"11729952,11729982",3,0
10301,11729964,4379,14.4211954723863,0.441590725394445,5366700,0.005,10,0.1,"11729962,11729972",3,0
3295,11738669,475,17.1391282347602,0.498323271124624,405900,0.005,10,0.1,"11738673,11738725",3,0
1037,11749991,613,54.3907616060343,1.11837295704199,215100,0.005,10,0.1,"11749993",6,0
7925,22723521,512,14.3936557743568,0.441000251933526,351000,0.005,10,0.1,"22719597",4,0
10018,22723525,949,19.5495040969604,0.546404265123214,1281600,0.005,10,0.1,"22719793",4,0
8019,22720711,113,12.255966653625,0.394060004919792,44100,0.005,10,0.1,"22720325",2,0
8005,22720573,817,13.252700495291,0.416228800293769,1178100,0.005,10,0.1,"22720585,22720593",4,0
8041,22720611,4465,13.4518234361357,0.42059670860142,10170900,0.005,10,0.1,"22720623,22720635",3,0
7808,22724037,288,11.9117218222842,0.386279124882744,732600,0.005,10,0.1,"22721999",3,0
8095,22722219,87,16.517965079977,0.485611138390678,14400,0.005,10,0.1,"22722217,22722215",4,0
8094,22722233,1053,16.6239046175331,0.48778920600387,683100,0.005,10,0.1,"22722219,22722251",4,0
8093,22722287,4767,16.9907926582445,0.495300318296248,7624800,0.005,10,0.1,"22722233,22722231",4,0
8092,22722291,529,19.413859558158,0.543747630548091,1337400,0.005,10,0.1,"22722287,22722305",4,0
8088,22722289,536,19.6601478075778,0.548567158738199,756900,0.005,10,0.1,"22722291,22722303",4,0
7719,22723903,12464,29.0613699679803,0.721174425576571,33720300,0.005,10,0.1,"22722389",4,0
8150,22722563,390,16.2389222844649,0.47985398007638,170100,0.005,10,0.1,"22722585,22723711",4,0
10188,22724317,521,10.7072640825104,0.358504010932085,1242000,0.005,10,0.1,"22722627",3,0
7858,22723523,628,22.8385740550259,0.609238511524394,423900,0.005,10,0.1,"22723521,22723525",5,0
7857,22723529,360,22.8964319455516,0.610318487553637,657000,0.005,10,0.1,"22723523,22723527",5,0
7856,22721689,1381,23.1046391599693,0.614198133255057,590400,0.005,10,0.1,"22723529,22721649",5,0
7718,22723729,1334,29.4111912639574,0.727240220415615,1195200,0.005,10,0.1,"22723903,22722555",4,0
7806,22722055,1820,12.0754178310531,0.389987400144042,2779200,0.005,10,0.1,"22724037",3,0
10187,22724315,376,11.0112939005659,0.365599764324334,189900,0.005,10,0.1,"22724317,22724319",3,0
2585,6269468,981,60.762246412549,1.20854474438919,851400,0.005,10,0.1,"6268490",5,0
2586,6269470,1243,60.8823821579524,1.21021687613295,2120400,0.005,10,0.1,"6269466,6269468",5,0
2589,6269476,3074,60.9530470474708,1.2111999761694,3941100,0.005,10,0.1,"6269470,6269472",5,0
2590,6269478,899,62.1921897881583,1.22838400558943,613800,0.005,10,0.1,"6269476,6269480",5,0
2732,6270146,524,16.2205656231708,0.479474213007889,349200,0.005,10,0.1,"6270148",3,0
5140,6278251,1460,37.2000628367311,0.857234478680947,1679400,0.005,10,0.1,"6278253,6278317",5,0
5434,6278879,905,14.1588520879505,0.43595201604585,495900,0.005,10,0.1,"6278893,6278941",3,0
5393,6280003,1356,13.3659475489123,0.418715353303082,1872000,0.005,10,0.1,"6280013,6280007",3,0
5304,6279019,2918,15.6016592751383,0.466593421460727,5920200,0.005,10,0.1,"6280557",3,0
5361,6280791,5434,15.4732243734455,0.46390134875917,14835600,0.005,10,0.1,"6280799,6280789",4,0
6987,6289637,499,26.8917284429469,0.683049473466855,168300,0.005,10,0.1,"6289603,6289639",4,0
6986,6290093,998,26.9293595147301,0.68371841314598,549900,0.005,10,0.1,"6289637,6289669",4,0
7108,6289827,1621,13.2883983930378,0.417013300604486,3738600,0.005,10,0.1,"6289845,6289861",3,0
7080,6290277,476,9.30958619150313,0.32506508366797,1584900,0.005,10,0.1,"6289999",2,0
6985,6289643,1122,27.0246064584631,0.685410295740406,2101500,0.005,10,0.1,"6290093,6289683",4,0
7079,6289973,1918,9.67248494311714,0.333884072891327,3598200,0.005,10,0.1,"6290277",2,0
12336,9977427,407,9.7769715640521,0.336404739195618,1367100,0.005,10,0.1,"9976597",3,0
12335,9977431,578,10.2833741604198,0.34850900607302,407700,0.005,10,0.1,"9980811,9977427",3,0
10358,11728530,1021,13.0076173507008,0.410825588303087,2617200,0.005,10,0.1,"11728534,11728538",3,0
3294,11738663,2308,17.3015083593941,0.501623455809441,2932200,0.005,10,0.1,"11738669,11738665",3,0
1028,11749999,75,54.5279430262129,1.12034670046924,8100,0.005,10,0.1,"11749989,11749991",6,0
1035,11750027,3480,54.587729539137,1.12120643266295,5485500,0.005,10,0.1,"11749999",6,0
1034,11750029,490,54.6090406259244,1.12151281855136,122400,0.005,10,0.1,"11752689,11750027",6,0
1036,11750037,1361,54.6414539504427,1.12197875067514,1850400,0.005,10,0.1,"11752691,11750029",6,0
1033,11752679,2915,54.7084447329311,1.1229414610307,4285800,0.005,10,0.1,"11752693,11750037",6,0
8004,22720557,1286,14.099845218122,0.434679441721781,1603800,0.005,10,0.1,"22720573,22720559",4,0
8040,22720525,2909,13.7768409619055,0.427684794926931,4073400,0.005,10,0.1,"22720611,22720527",3,0
7855,22723535,831,23.3463502764832,0.618688946509412,1156500,0.005,10,0.1,"22721689,22723531",5,0
10089,22724041,63,12.0801024996721,0.39009330114259,78300,0.005,10,0.1,"22722055",3,0
8091,22724137,16,19.6602331784068,0.548568826178451,3600,0.005,10,0.1,"22722289",4,0
8149,22722559,1349,16.3710225038589,0.482583115463887,1355400,0.005,10,0.1,"22722563,22723705",4,0
7854,22721723,450,23.4141562649029,0.619946221990108,206100,0.005,10,0.1,"22723535,22723533",5,0
9680,22722613,369,30.6828078373084,0.749110059491379,120600,0.005,10,0.1,"22723733,22723729",4,0
10091,22724045,620,12.2043332788007,0.392897169633239,925200,0.005,10,0.1,"22724041,22724043",3,0
7805,22722095,623,12.2467801721092,0.393853223803563,743400,0.005,10,0.1,"22724045",3,0
8090,22724135,371,19.6674025012949,0.548708847730611,255600,0.005,10,0.1,"22724137",4,0
8178,22722625,1286,11.0958165221179,0.367561948978407,1329300,0.005,10,0.1,"22724315",3,0
2593,6269484,1840,62.6918796061594,1.23528441624483,1651500,0.005,10,0.1,"6269474,6269478",5,0
2595,6269488,729,62.7299020265254,1.23580880572365,468900,0.005,10,0.1,"6269484,6269486",5,0
5139,6278243,97,37.2169726229695,0.857507227266588,11700,0.005,10,0.1,"6278251,6278283",5,0
5261,6278889,1642,24.039906464852,0.631498030564656,1638900,0.005,10,0.1,"6278871,6278879",4,0
5260,6278913,1437,24.1869866041384,0.634200081972762,1966500,0.005,10,0.1,"6278889,6278887",4,0
5259,6278943,3362,24.3125432419852,0.636502820917455,3005100,0.005,10,0.1,"6278913,6278937",4,0
5258,6278935,1436,24.4848781983193,0.63965768581649,813600,0.005,10,0.1,"6278943,6278909",4,0
5939,6278981,641,15.6293516658878,0.467172997947765,526500,0.005,10,0.1,"6279019",3,0
5392,6279997,539,13.584713180408,0.423500951446307,315000,0.005,10,0.1,"6280003,6280009",3,0
5362,6279947,3038,15.6625868356674,0.467868173180259,3639600,0.005,10,0.1,"6280791",4,0
6984,6289623,613,27.1699726529175,0.687989008490818,310500,0.005,10,0.1,"6289643,6289625",4,0
7601,6290257,1377,13.3723456286993,0.418855646188235,1452600,0.005,10,0.1,"6289827",3,0
7078,6289959,2424,12.0787642789467,0.390063050759304,4481100,0.005,10,0.1,"6289973,6289989",3,0
7602,6290255,4081,13.9498556010837,0.43143746694888,7731900,0.005,10,0.1,"6290257,6290253",3,0
11363,9976671,1299,10.4353765869999,0.352107071601407,1935900,0.005,10,0.1,"9977431",3,0
10359,11729172,6,13.0076173507008,0.410825588303087,0,0.005,10,0.1,"11728530",3,0
10361,11729174,293,13.1523898973561,0.414020963194579,2457000,0.005,10,0.1,"11729172",3,0
10360,11729110,1157,13.1860920980597,0.414763310578152,577800,0.005,10,0.1,"11729174",3,0
3293,11738645,680,17.8752720933751,0.513210959256261,551700,0.005,10,0.1,"11738663,11738677",3,0
1029,11750067,2721,54.8590199941187,1.12510405651781,4997700,0.005,10,0.1,"11752679",6,0
8039,22720495,456,15.7252808337547,0.469178331058619,288900,0.005,10,0.1,"22720525,22720547",4,0
8003,22720539,3142,14.5324494036662,0.443972665888442,5923800,0.005,10,0.1,"22720557,22720541",4,0
7853,22721757,1424,23.5576750422992,0.62260378664758,1829700,0.005,10,0.1,"22721723,22721775",5,0
7851,22721803,2061,23.7835524886939,0.626776588429555,612900,0.005,10,0.1,"22721757,22721759",5,0
7852,22723991,11,23.7836181212163,0.626777799175427,2700,0.005,10,0.1,"22721803",5,0
7804,22722125,1631,13.0281339132013,0.411279069911829,1846800,0.005,10,0.1,"22722095,22722097",3,0
7779,22722133,199,17.6693705604804,0.509065674406964,35100,0.005,10,0.1,"22722123,22722125",4,0
7778,22722153,449,17.8894792056164,0.513496452181735,173700,0.005,10,0.1,"22722133,22722141",4,0
7777,22722155,25,17.9283232062066,0.514276678152136,6300,0.005,10,0.1,"22722153,22722181",4,0
7775,22722221,3696,18.2968774337295,0.521654483232125,9570600,0.005,10,0.1,"22722155,22722157",4,0
7776,22724063,186,18.301967464312,0.521756062780198,166500,0.005,10,0.1,"22722221",4,0
8148,22722543,545,16.482733065967,0.484885856787742,1914300,0.005,10,0.1,"22722559,22723699",4,0
9681,22724273,70,30.6828540074028,0.749110848549935,3600,0.005,10,0.1,"22722613",4,0
8177,22722615,1529,11.5563601327572,0.378175862565489,4448700,0.005,10,0.1,"22722625,22722639",3,0
7850,22723993,136,23.7840119110984,0.626785063532725,18900,0.005,10,0.1,"22723991",5,0
7774,22722265,5062,18.5594742645902,0.526884021052675,8448300,0.005,10,0.1,"22724063",4,0
8089,22722271,2064,19.741784491779,0.550160674338798,2675700,0.005,10,0.1,"22724135",4,0
2597,166759833,222,62.7497780054746,1.23608288904328,48600,0.005,10,0.1,"6269482,6269488",5,0
5138,6278247,386,37.2410807856721,0.857896018721361,137700,0.005,10,0.1,"6278243,6279099",5,0
5137,6278267,1118,37.2771673862712,0.858477844937889,1303200,0.005,10,0.1,"6278247,6278289",5,0
5136,6278273,823,37.3082013889089,0.858978072713734,1173600,0.005,10,0.1,"6278267,6278299",5,0
5020,6278295,1095,49.5299284726298,1.04743347524966,1392300,0.005,10,0.1,"6278271,6278273",6,0
5019,6278367,2299,49.7647863089538,1.05090766449336,2613600,0.005,10,0.1,"6278295,6278293",6,0
5018,6278411,1758,49.9150104657647,1.05312731088753,2858400,0.005,10,0.1,"6278367,6278369",6,0
5017,6278493,3632,50.00783768615,1.05449788342932,3227400,0.005,10,0.1,"6278411,6278407",6,0
5015,6278499,478,50.5901599900686,1.06307840460186,551700,0.005,10,0.1,"6278493,6278495",6,0
5016,6279231,2200,50.6272890079572,1.06362449299632,3980700,0.005,10,0.1,"6278499",6,0
5257,6278951,756,24.5820881193232,0.641434328273764,396900,0.005,10,0.1,"6278935,6278979",4,0
5256,6278953,1081,24.6575524276495,0.642812087403825,752400,0.005,10,0.1,"6278951,6278939",4,0
5303,6279141,1598,15.7143517585585,0.468950051892983,1355400,0.005,10,0.1,"6278981",3,0
5013,6279427,3083,50.6976499656907,1.06465902266096,3338100,0.005,10,0.1,"6279231,6279229",6,0
5014,6279233,2111,50.7361688957994,1.0652251908765,3365100,0.005,10,0.1,"6279427,6279425",6,0
5360,6279943,2403,18.7155317502371,0.529981339657516,3780000,0.005,10,0.1,"6279947,6279957",4,0
5391,6279989,5042,14.4902493821547,0.44306981196145,12610800,0.005,10,0.1,"6279997,6279993",3,0
6983,6289621,1436,27.2041297612007,0.688594334834976,570600,0.005,10,0.1,"6289623,6289607",4,0
7077,6289931,3116,12.6708812602987,0.403351646196554,5741100,0.005,10,0.1,"6289959,6289977",3,0
11362,9976673,342,10.5980209340538,0.355939675438184,380700,0.005,10,0.1,"9976671,9976669",3,0
11361,9977437,674,10.9075905858903,0.363186116884653,4155300,0.005,10,0.1,"9976673",3,0
11360,9976687,158,10.910286415087,0.363248947993458,38700,0.005,10,0.1,"9977437",3,0
10357,11729108,5725,13.707406384187,0.42617479501507,8103600,0.005,10,0.1,"11729110,11728542",3,0
3292,11738839,2091,18.134288592819,0.518405290497473,3735000,0.005,10,0.1,"11738645,11738633",3,0
3291,11738611,511,18.2841437944901,0.521400326337766,151200,0.005,10,0.1,"11738839,11738625",3,0
1030,11750065,12,54.8590820802686,1.12510494784538,4500,0.005,10,0.1,"11750067",6,0
2596,166759832,2214,62.808134934539,1.23688746177058,4244400,0.005,10,0.1,"166759833,166759834",5,0
8038,22720481,3059,16.0401481602035,0.475734800637286,6318000,0.005,10,0.1,"22720495,22720497",4,0
8002,22720485,885,14.6553559210614,0.446597737037597,1440000,0.005,10,0.1,"22720539,22720487",4,0
7836,22722277,629,19.9250611065403,0.553730980465464,144900,0.005,10,0.1,"22722265,22722267",4,0
8087,22724105,526,19.7549354551846,0.550417190871459,473400,0.005,10,0.1,"22722271",4,0
7835,22722279,188,19.9552839962889,0.5543187870253,64800,0.005,10,0.1,"22722277",4,0
7834,22722299,447,19.9826059516907,0.554849943346387,912600,0.005,10,0.1,"22722279",4,0
7833,22724119,80,19.9828563730632,0.554854810690338,9900,0.005,10,0.1,"22722299",4,0
8147,22723679,945,16.6632315796256,0.488596689410868,1817100,0.005,10,0.1,"22722543,22723689",4,0
8175,22723717,3154,11.822236900035,0.384245525931448,2113200,0.005,10,0.1,"22722615,22722565",3,0
8146,22723673,2036,16.8496295324992,0.492416173079051,3051000,0.005,10,0.1,"22723679,22723695",4,0
8176,22724269,102,11.8248213677042,0.384304324136064,45900,0.005,10,0.1,"22723717",3,0
8085,22722247,1172,19.778830767011,0.550883150567577,864900,0.005,10,0.1,"22724105",4,0
5255,6278959,213,27.6465168935337,0.696413779210863,43200,0.005,10,0.1,"6278953,6279141",4,0
5254,6278969,729,27.6985919821709,0.69733175740855,396000,0.005,10,0.1,"6278959,6278957",4,0
5253,6278971,650,28.9138478629184,0.718609878565172,744300,0.005,10,0.1,"6278969,6279021",4,0
5252,6278977,2283,28.9857907799157,0.719861034464601,2391300,0.005,10,0.1,"6278971,6278965",4,0
5251,6278949,1358,29.4271916766825,0.727517143440282,993600,0.005,10,0.1,"6278977,6279023",4,0
5012,6279237,2176,51.2502716681311,1.07276940541997,3709800,0.005,10,0.1,"6279233,6279235",6,0
5011,6279245,1755,51.3003445071157,1.07350298433063,1637100,0.005,10,0.1,"6279237,6279239",6,0
5001,6279251,325,51.9178103863085,1.08253143530699,77400,0.005,10,0.1,"6279243,6279245",6,0
5002,6279257,331,51.9350018857255,1.08278234323085,180900,0.005,10,0.1,"6279251,6279249,6279255",6,0
4999,6279269,515,51.9563352076751,1.08309366592898,891900,0.005,10,0.1,"6279257,6279259",6,0
4998,6279275,1692,52.0617530287741,1.08463149300059,2302200,0.005,10,0.1,"6279269,6279267",6,0
5000,6279277,516,52.0795682715819,1.08489128807888,336600,0.005,10,0.1,"6279275,6279273",6,0
4997,6279285,2472,52.2168479825516,1.08689230926575,3412800,0.005,10,0.1,"6279277,6279279",6,0
4996,6279287,1844,52.7103020455623,1.094072022331,2717100,0.005,10,0.1,"6279285,6279283",6,0
4995,6279293,98,52.7222627327033,1.09424579833134,9000,0.005,10,0.1,"6279287,6279289",6,0
4986,6279299,1800,52.9747921144236,1.09791202496767,1728000,0.005,10,0.1,"6279293,6279295",6,0
4988,6279309,119,52.9970473855752,1.09823487575286,23400,0.005,10,0.1,"6279299,6279303",6,0
4992,6279315,1564,53.0459852863556,1.09894466072162,2415600,0.005,10,0.1,"6279309,6279307",6,0
